Player Id,Player Surname,Player Other Names,Is Batter,Batter Hand Id,Batter Hand,Is Bowler,Bowler Hand Id,Bowler Hand,Pace/Spin,Bowler Style,Is Keeper,Gender Id,Gender
920132,Smartt,Tremayne,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
920133,Letsoalo,Marcia,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
920148,Shaw,Nicola,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
920157,Lanning,Meghann,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
920158,Rowe,Suzie,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
920159,Wilson,Fran,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
940135,Smith,Steven,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
960117,Burns,Joe,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
960235,Muirhead,James,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
970055,Kruger,Garnett,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
970072,Pomersbach,Luke,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
970256,Afridi,Shahid,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
980075,Elwiss,Georgia,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
980113,Short,D'Arcy,Y,2,Left,Y,2,Left,Spin,Wrist,N,1,Male
980211,Sandhu,Gurinder,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
1070303,Healy,Rhys,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
1070327,Patterson,Kurtis,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1070429,Meredith,Riley,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1070457,du Plessis,Faf,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1070460,Worrall,Daniel,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1070463,Ahmed,Fawad,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1070472,Dwarshuis,Ben,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
1070606,Philippe,Joshua,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1260016,Mukund,Abhinav,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1300001,George,Peter,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300002,Pujara,Cheteshwar,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300003,Dhawan,Shikhar,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1300005,Ashwin,Ravi,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300007,Starc,Mitchell,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
1300008,Hastings,John,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300009,Prasad,Dhammika,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300010,Mendis,Jeewan,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
1300011,Doherty,Xavier,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
1300012,Finn,Steven,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300014,Beer,Michael,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
1300018,Woakes,Chris,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300019,Tredwell,James,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1300023,Ingram,Colin,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1300024,Tahir,Imran,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1300025,van Wyk,Morne,Y,1,Right,Y,1,Right,Spin,Wrist,Y,1,Male
1300026,Chakabva,Regis,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
1300027,Ervine,Craig,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1300028,Masakadza,Shingirai,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300029,Bennett,Hamish,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300030,Williamson,Kane,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300031,Ngoche,James,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300032,Ngoche,Shem,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
1300034,Otieno,Elijah,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300035,Patel,Rakep,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300036,Waters,Seren,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1300037,Cheema,Rizwan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300038,Baidwan,Harvir,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300039,Kumar,Nitish,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300040,Patel,Hiral,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
1300041,Gordon,Tyson,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300042,Osinde,Henry,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300043,Gunasekera,Ruvindu,Y,2,Left,Y,2,Left,Spin,Wrist,N,1,Male
1300044,Desai,Pareth,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
1300045,Whatham,Karl,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300046,Chohan,Khurram,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300047,Hansra,Jimmy,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300048,Surkari,Zubin,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300049,Rao,Balaji,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
1300050,Riaz,Wahab,Y,1,Right,Y,2,Left,Pace,Fast,N,1,Male
1300051,Bishoo,Devendra,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
1300052,Edwards,Kirk,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300053,Thomas,Devon,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
1300054,Russell,Andre,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300055,Shafiq,Asad,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300056,Bravo,Darren Michael,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1300057,Hom,Shuvagoto,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300059,Lakmal,Suranga,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300060,Thirimanne,Lahiru,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1300061,Dernbach,Jade Winston,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300065,Eranga,Shaminda,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300066,Senanayake,Sachithra,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300069,Prasanna,Seekkuge,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1300070,Copeland,Trent Aaron,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300071,Lyon,Nathan Michael,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1300072,Kuhn,Heino,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
1300073,Miller,David,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1300074,Levi,Richard,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300075,Theron,Rusty,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300076,Cummins,Patrick,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
1300077,Marsh,Mitchell,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300083,Boult,Trent,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
1300084,Bracewell,Doug,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1300085,Brownlie,Dean,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1300086,Young,Reece,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
1300088,Cutting,Ben,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1310090,Waller,Malcolm,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1310108,Binny,Stuart,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1310111,De Lange,Marchant,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1310135,Vlaeminck,Tayla,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1440008,Cook,Alastair,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1440014,Shahzad,Ajmal,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1440114,Rahane,Ajinkya Madhukar,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1440119,Tiwary,Saurabh,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1440132,Abbott,Kyle,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1440148,Hales,Alex,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1440149,Buttler,Jos,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
1440150,Stokes,Ben,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1440167,Sharma,Sandeep,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1440171,Vihari,Hanuma,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1440179,Turner,Ashton,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1440183,Dickwella,Niroshan,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
1440192,Aponsu,Amila,Y,1,Right,Y,2,Left,Spin,Wrist,N,1,Male
1440254,Brathwaite,Kraigg,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
1440259,Hyatt,Danza,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
1440264,Narine,Sunil,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1440265,Powell,Keiran,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1440266,Sharma,Rahul,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1440300,Cheema,Aizaz,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1440302,Khan,Junaid,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
1440303,Briggs,Danny,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
1440324,Sodhi,Ish,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
1440339,Overton,Craig,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1440392,Aslam,Sami,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1440395,Hamza,Mir,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
1440398,Nawaz,Mohammad,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
1440403,Ali,Saad,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1450013,Bird,Jackson,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1450017,Khawaja,Usman,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
1450070,Hughes,Phil,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1450071,Wade,Matthew,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
1490002,Green,Madeline,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1500037,Tremain,Chris,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1500239,Kulasekara,Nuwan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
1570054,Wellington,Amanda-Jade,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1580085,Heazlett,Sam,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
1590001,Anderson,Kelly,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590003,Brehaut,Janet,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590004,Bisht,Ekta,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
1590005,Gupta,Shilpa,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590006,Krishnamurthy,Veda,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590007,Lobatto,Samantha,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
1590008,Tanwar,Neha,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590010,Cooper,Deanna,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590013,Langston,Beth,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590014,Levick,Katie,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590015,MacLeod,Alice,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590016,Odedra,Sonia,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
1590017,Halstead,Jennifer,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590018,Shipman,Helen,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590019,Brindle,Arran,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590051,Khan,Zaheer,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
1590054,Asha,Sorhana,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590055,Mahapatra,Mandira,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590056,Meghana,Sabbhinen,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590057,Niranjana,Nagarajan,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590058,Sneh,Rana,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590059,Singh,Shivangiri,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
1590060,Singh,Chitra,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590062,Meshram,Mona,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590063,Shalini,Mantravadi,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590064,Verma,Sushma,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590065,Das,Archana,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590066,Shubhlakshmi,Sharma,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590067,Anand,Sunitha,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590068,Kanojia,Mamatha,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590069,Quintyne,Shaquana,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590070,Munroe,Subrina,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
1590071,Knight,Kycia,Y,2,Left,Y,1,Right,Pace,Medium,Y,2,Female
1590072,Prawin,Rasanara,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590073,Patil,Anuja,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590074,Khan,Elizebath,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590075,Rauf,Javeria,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
1590076,Iqbal,Marina,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590077,Khan,Nahida,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590078,Dar,Nida,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590079,Yousuf,Sadia,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
1590080,Siddiqi,Sumaiya,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590081,Junaid,Masooma,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
1590086,Carey,Nicola,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
1590087,Beaumont,Tamsin,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
1590092,Barsby,Jemma,Y,2,Left,Y,1,Right,Spin,Orthodox,N,2,Female
1590095,Harris,Grace,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590100,Down,Lauren,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590101,Guy,Georgia,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,2,Female
1590102,Jensen,Hayley,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590110,Kamini,Thirush,Y,2,Left,Y,2,Left,Spin,Wrist,N,2,Female
1590112,Baig,Diana,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590115,Shah,Rabia,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590117,Bibi,Nahida,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590118,Cordes,Savanna,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590119,Devnarain,Dinesha,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590120,Potgieter,Yolandi,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590121,Theunissen,Elrisa,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590122,Dolawatta,Sandamali,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590123,Athapaththu,Chamari,Y,2,Left,Y,1,Right,Spin,Orthodox,N,2,Female
1590124,Mendis,Yashodha,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590129,Madushani,Lasanthi,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
1590130,Ranasinghe,Oshadi,Y,2,Left,Y,1,Right,Spin,Wrist,N,2,Female
1590131,Ravikumar,Sharina,Y,1,Right,Y,2,Left,Pace,Medium,N,2,Female
1590132,Weerakkody,Prasadani,Y,2,Left,Y,1,Right,Spin,Orthodox,Y,2,Female
1590133,Knight,Kyshona,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
1590134,McLean,Natasha,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
1590135,Ogle,June,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590137,Cross,Kate,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590138,Richards,Alice Davidson,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590139,Hennessy,Georgia,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590141,Miles,Natasha,Y,1,Right,Y,2,Left,Pace,Medium,N,2,Female
1590144,Watson,Jess,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
1590147,Davies,Freya,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590151,Vandort,Rebeca,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
1590152,Madushika,Hasini,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
1590153,Gunaratne,Chamari,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
1590154,Henry,Chinelle,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590155,Curtis,Sam,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590157,Huddleston,Holly,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590158,Daniels,Moseline,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
1590159,Lee,Lizelle,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590160,Luus,Sune,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590161,Moodley,Nadine,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590162,Steyn,Andrie,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590163,Khan,Sania,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590164,Ameen,Sidra,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590165,Joyce,Isobel,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
1590166,Delany,Laura,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590167,Flanagan,Emma,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590168,Gray,Jennifer,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590169,Joyce,Cecelia,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590170,Kenealy,Amy,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590171,McCarthy,Louise,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590172,McKenna,Kate,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590173,O'Reilly,Lucy,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590174,Richardson,Eimear,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590175,Rolfe,Rebecca,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590176,Scott-Hayward,Melissa,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1590177,Shillington,Clare,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590178,Tice,Elena,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1590179,Waldron,Mary,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
1590184,Dibble,Jodie,Y,1,Right,Y,2,Left,Pace,Medium,N,2,Female
1610002,McGrath,Tahlia,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1810308,Stanlake,Billy,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
1810338,Stalenberg,Naomi,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
1910042,Kasperek,Leigh,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
1920001,Bairstow,Jonny,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
1940269,Cheatle,Lauren,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
1940290,Santner,Mitchell,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
1940298,Vakarewa,Belinda,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
1940347,Sams,Daniel,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
2070001,Cowan,Ed,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
2070005,Warner,David,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
2070008,Bailey,George,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070010,Faulkner,James,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
2070014,Charles,Johnson,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070016,Santokie,Krishman,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
2070017,Bonner,Nkrumah,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2070018,Mathurin,Garey,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2070021,Shillingford,Shane,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2070023,Murtagh,Tim,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070026,Maxwell,Glenn,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2070027,Ajmal,Saeed,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2070030,Ali,Anwar,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070031,Mangal,Nawroz,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070032,Eisakhil,Nabi,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2070033,Shahzad,Mohammad,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2070034,Sadiq,Karim Khan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070036,Ahmadi,Javed,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2070037,Stanikzai,Asghar,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070039,Shinwari,Samiullah,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2070040,Naib,Gulnadin,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070042,Zadran,Shahpur,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
2070047,Shafaq,Safiqullah,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070050,Hasan,Raza,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
2070053,Jones,Nigel,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2070054,Badree,Samuel,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2070057,Behardien,Farhaan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070058,Petersen,Alviro,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070061,McLaren,Ryan,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070064,Pradeep,Nundan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070067,Perera,Kusal,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
2070068,Dhanajaya,Akila,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2070069,Holder,Jason,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070072,Coulter-Nile,Nathan,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2070073,Rohrer,Ben,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2070075,Kumar,Bhuvneshwar,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070076,Root,Joseph Edward,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2070079,McClenaghan,Mitchell John,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
2070080,Munro,Colin,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2070081,Agar,Ashton,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2070083,Kerrigan,Simon,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
2070085,Carberry,Michael,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2070087,Jordan,Chris,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2070089,Ballance,Gary,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2130019,Somerville,William,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2220028,Ahmed,Taskin,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
2220043,de Bruyn,Theunis,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2340001,Richardson,Kane,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2480049,Pucovski,William,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2480058,Labuschagne,Marnus,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2480059,Renshaw,Matthew,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2480067,Doggett,Brendan,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2490011,Taylor,James,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2490028,Rayudu,Ambati,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2490029,Shami,Mohammed,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2490030,Maddinson,Nic,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
